transaction_id,transaction_date,transaction_time,transaction_qty,store_id,product_id,unit_price,customer_id
112701,2023-05-30,12:40:02,1,3,61,4.75,16995
112702,2023-05-30,12:40:02,2,5,48,2.5,16719
112703,2023-05-30,12:40:46,1,5,49,3.0,7264
112704,2023-05-30,12:40:55,1,5,25,2.2,6224
112705,2023-05-30,12:41:01,1,8,47,3.0,35
112706,2023-05-30,12:41:01,1,8,72,3.25,3527
112707,2023-05-30,12:44:24,2,3,59,4.5,13223
112708,2023-05-30,12:45:32,1,5,87,3.0,16334
112709,2023-05-30,12:45:52,2,3,28,2.0,8383
112710,2023-05-30,12:49:52,2,8,40,3.75,14575
112711,2023-05-30,12:50:29,1,3,61,4.75,8990
112712,2023-05-30,12:51:08,2,3,35,3.1,19439
112713,2023-05-30,12:52:06,1,5,35,3.1,16710
112714,2023-05-30,12:56:30,2,3,41,4.25,19783
112715,2023-05-30,12:57:30,1,8,51,3.0,18514
112716,2023-05-30,12:57:30,1,8,78,4.5,18103
112717,2023-05-30,13:00:19,2,8,57,3.1,4374
112718,2023-05-30,13:00:31,1,5,60,3.75,19913
112719,2023-05-30,13:00:31,1,5,73,3.75,6089
112720,2023-05-30,13:00:31,1,5,82,12.0,15655
112721,2023-05-30,13:05:00,2,5,40,3.75,17337
112722,2023-05-30,13:07:26,2,8,43,3.0,19652
112723,2023-05-30,13:08:21,1,3,61,4.75,7624
112724,2023-05-30,13:09:19,1,5,29,2.5,7698
112725,2023-05-30,13:09:20,2,5,57,3.1,7540
112726,2023-05-30,13:14:34,1,5,54,2.5,5562
112727,2023-05-30,13:15:30,2,5,23,2.5,4215
112728,2023-05-30,13:16:34,2,5,26,3.0,7133
112729,2023-05-30,13:23:54,2,5,28,2.0,11801
112730,2023-05-30,13:23:59,1,5,56,2.55,13239
112731,2023-05-30,13:25:23,1,3,36,3.75,253
112732,2023-05-30,13:28:02,1,3,70,3.25,2627
112733,2023-05-30,13:30:02,2,3,24,3.0,11715
112734,2023-05-30,13:30:06,2,8,58,3.5,4245
112735,2023-05-30,13:32:22,1,5,35,3.1,4624
112736,2023-05-30,13:32:22,1,5,72,3.25,4221
112737,2023-05-30,13:33:18,2,3,46,2.5,8904
112738,2023-05-30,13:33:22,1,5,40,3.75,19672
112739,2023-05-30,13:33:22,2,5,63,0.8,11959
112740,2023-05-30,13:33:32,2,5,28,2.0,7411
112741,2023-05-30,13:39:58,2,3,31,2.2,10579
112742,2023-05-30,13:41:06,2,3,47,3.0,5090
112743,2023-05-30,13:45:34,2,8,58,3.5,12829
112744,2023-05-30,13:46:22,2,3,58,3.5,14666
112745,2023-05-30,13:48:20,2,5,44,2.5,8823
112746,2023-05-30,13:48:20,1,5,70,3.25,6359
112747,2023-05-30,13:51:11,3,5,39,4.25,3733
112748,2023-05-30,13:51:11,1,5,63,0.8,4184
112749,2023-05-30,13:51:45,2,3,51,3.0,3022
112750,2023-05-30,13:54:27,2,3,50,2.5,5305
112751,2023-05-30,13:56:32,1,3,61,4.75,9363
112752,2023-05-30,13:59:37,1,8,31,2.2,11979
112753,2023-05-30,13:59:37,1,8,79,3.75,18801
112754,2023-05-30,14:01:03,2,8,39,4.25,10601
112755,2023-05-30,14:01:03,2,8,64,0.8,18200
112756,2023-05-30,14:01:23,2,5,57,3.1,10096
112757,2023-05-30,14:01:23,1,5,71,3.75,14251
112758,2023-05-30,14:02:58,2,3,24,3.0,3281
112759,2023-05-30,14:03:19,2,3,33,3.5,15181
112760,2023-05-30,14:03:27,1,3,59,4.5,10111
112761,2023-05-30,14:04:15,1,8,30,3.0,17659
112762,2023-05-30,14:04:19,1,5,43,3.0,8078
112763,2023-05-30,14:04:19,1,5,73,3.75,7312
112764,2023-05-30,14:06:41,1,3,55,4.0,3439
112765,2023-05-30,14:06:59,2,3,59,4.5,2672
112766,2023-05-30,14:07:08,2,3,32,3.0,4108
112767,2023-05-30,14:07:42,2,3,43,3.0,2266
112768,2023-05-30,14:07:42,2,3,74,3.5,19845
112769,2023-05-30,14:15:25,1,5,87,2.1,5872
112770,2023-05-30,14:15:25,1,5,72,2.65,15335
112771,2023-05-30,14:15:25,1,5,70,3.25,4296
112772,2023-05-30,14:17:27,2,5,36,3.75,5406
112773,2023-05-30,14:19:01,1,3,37,3.0,19490
112774,2023-05-30,14:19:01,2,3,65,0.8,10499
112775,2023-05-30,14:19:01,1,3,82,12.0,8
112776,2023-05-30,14:20:17,1,5,48,2.5,1209
112777,2023-05-30,14:23:54,2,8,42,2.5,2189
112778,2023-05-30,14:24:06,1,8,28,2.0,7179
112779,2023-05-30,14:28:19,2,5,38,3.75,2835
112780,2023-05-30,14:28:44,2,5,50,2.5,9100
112781,2023-05-30,14:28:47,2,8,41,4.25,14477
112782,2023-05-30,14:28:47,1,8,64,0.8,14156
112783,2023-05-30,14:28:47,1,8,77,3.0,10478
112784,2023-05-30,14:28:51,1,5,36,3.75,14625
112785,2023-05-30,14:28:51,1,5,73,3.75,8125
112786,2023-05-30,14:30:19,2,3,32,3.0,5090
112787,2023-05-30,14:31:02,1,3,23,2.5,13493
112788,2023-05-30,14:31:02,1,3,73,3.75,6501
112789,2023-05-30,14:31:09,2,5,44,2.5,8828
112790,2023-05-30,14:31:50,1,8,31,2.2,6017
112791,2023-05-30,14:32:33,1,5,49,3.0,9513
112792,2023-05-30,14:32:50,1,3,54,2.5,9274
112793,2023-05-30,14:32:50,1,3,75,3.5,8921
112794,2023-05-30,14:36:31,2,8,27,3.5,13638
112795,2023-05-30,14:36:31,1,8,75,3.5,13603
112796,2023-05-30,14:37:00,1,3,58,3.5,16186
112797,2023-05-30,14:38:03,1,3,46,2.5,11724
112798,2023-05-30,14:39:03,2,5,56,2.55,6306
112799,2023-05-30,14:39:33,2,8,29,2.5,16215
112800,2023-05-30,14:43:07,2,3,42,2.5,15758
112801,2023-05-30,14:44:10,2,3,39,4.25,6077
112802,2023-05-30,14:46:46,1,3,29,2.5,981
112803,2023-05-30,14:48:15,2,3,47,3.0,2493
112804,2023-05-30,14:48:58,2,3,45,3.0,3947
112805,2023-05-30,14:54:03,2,5,43,3.0,6864
112806,2023-05-30,14:54:34,2,3,29,2.5,16831
112807,2023-05-30,14:55:44,1,5,30,3.0,822
112808,2023-05-30,14:56:27,1,8,44,2.5,12586
112809,2023-05-30,14:57:14,1,5,40,3.75,19477
112810,2023-05-30,14:57:14,1,5,63,0.8,16683
112811,2023-05-30,14:57:14,1,5,72,3.25,10083
112812,2023-05-30,14:57:20,2,5,27,3.5,3608
112813,2023-05-30,14:57:20,1,5,73,3.75,13629
112814,2023-05-30,14:58:36,2,5,29,2.5,9538
112815,2023-05-30,14:59:53,2,3,40,3.75,4890
112816,2023-05-30,14:59:53,2,3,64,0.8,4011
112817,2023-05-30,15:01:10,2,8,23,2.5,18779
112818,2023-05-30,15:01:55,2,5,40,3.75,16986
112819,2023-05-30,15:02:20,2,3,44,2.5,16981
112820,2023-05-30,15:03:24,1,3,53,3.0,11472
112821,2023-05-30,15:05:18,2,5,36,3.75,5725
112822,2023-05-30,15:06:00,1,3,25,2.2,14790
112823,2023-05-30,15:07:42,2,3,48,2.5,6573
112824,2023-05-30,15:08:00,2,3,59,4.5,677
112825,2023-05-30,15:08:00,1,3,71,3.75,10339
112826,2023-05-30,15:13:29,2,3,50,2.5,8792
112827,2023-05-30,15:14:04,2,5,57,3.1,2190
112828,2023-05-30,15:14:51,1,3,36,3.75,16447
112829,2023-05-30,15:16:00,2,3,40,3.75,5847
112830,2023-05-30,15:17:26,2,5,60,3.75,1196
112831,2023-05-30,15:20:28,2,5,32,3.0,11812
112832,2023-05-30,15:24:09,1,5,36,3.75,12304
112833,2023-05-30,15:25:56,2,3,57,3.1,14539
112834,2023-05-30,15:26:08,3,5,58,3.5,12708
112835,2023-05-30,15:27:11,2,8,33,3.5,6461
112836,2023-05-30,15:29:25,2,3,27,3.5,5241
112837,2023-05-30,15:29:58,2,8,54,2.5,698
112838,2023-05-30,15:29:58,1,8,77,3.0,14853
112839,2023-05-30,15:30:01,1,8,28,2.0,5547
112840,2023-05-30,15:33:18,1,3,58,3.5,10499
112841,2023-05-30,15:35:36,2,5,35,3.1,19316
112842,2023-05-30,15:36:16,2,3,39,4.25,5354
112843,2023-05-30,15:36:16,1,3,65,0.8,382
112844,2023-05-30,15:36:47,2,3,47,3.0,5804
112845,2023-05-30,15:38:48,2,3,56,2.55,432
112846,2023-05-30,15:38:59,1,8,45,3.0,1663
112847,2023-05-30,15:38:59,1,8,73,3.75,13299
112848,2023-05-30,15:39:19,2,3,44,2.5,9397
112849,2023-05-30,15:39:19,1,3,71,3.75,14361
112850,2023-05-30,15:39:52,2,3,31,2.2,15997
112851,2023-05-30,15:41:21,1,5,50,2.5,12470
112852,2023-05-30,15:46:03,1,3,38,3.75,5797
112853,2023-05-30,15:46:03,1,3,64,0.8,16172
112854,2023-05-30,15:46:14,1,8,26,3.0,17428
112855,2023-05-30,15:47:18,2,3,44,2.5,19257
112856,2023-05-30,15:47:18,1,3,74,3.5,16275
112857,2023-05-30,15:48:20,2,3,35,3.1,3282
112858,2023-05-30,15:50:06,2,8,41,4.25,5363
112859,2023-05-30,15:51:04,2,5,52,2.5,15276
112860,2023-05-30,15:51:19,3,5,53,3.0,9499
112861,2023-05-30,15:52:56,2,5,36,3.75,6902
112862,2023-05-30,15:53:18,1,3,58,3.5,5128
112863,2023-05-30,15:53:58,1,8,32,3.0,9688
112864,2023-05-30,15:55:57,2,5,25,2.2,17305
112865,2023-05-30,15:57:42,2,3,61,4.75,14624
112866,2023-05-30,15:59:53,2,3,43,3.0,14722
112867,2023-05-30,15:59:59,1,3,61,4.75,7992
112868,2023-05-30,16:00:53,2,5,48,2.5,5501
112869,2023-05-30,16:01:17,1,3,42,2.5,17711
112870,2023-05-30,16:01:19,2,8,34,2.45,15610
112871,2023-05-30,16:02:16,1,8,49,3.0,7604
112872,2023-05-30,16:02:16,1,8,74,3.5,8496
112873,2023-05-30,16:04:03,1,5,39,4.25,4733
112874,2023-05-30,16:04:40,2,5,32,3.0,2488
112875,2023-05-30,16:06:16,1,5,53,3.0,18810
112876,2023-05-30,16:06:36,1,3,55,4.0,1084
112877,2023-05-30,16:07:31,2,5,45,3.0,1220
112878,2023-05-30,16:10:27,1,5,43,3.0,5197
112879,2023-05-30,16:10:27,1,5,75,3.5,9606
112880,2023-05-30,16:14:34,1,5,27,3.5,6165
112881,2023-05-30,16:17:32,1,5,35,3.1,5335
112882,2023-05-30,16:19:36,1,8,45,3.0,14476
112883,2023-05-30,16:22:30,2,3,27,3.5,7336
112884,2023-05-30,16:24:03,1,3,50,2.5,13566
112885,2023-05-30,16:24:03,1,3,76,3.5,3080
112886,2023-05-30,16:24:20,2,5,57,3.1,281
112887,2023-05-30,16:24:20,1,5,69,3.25,2945
112888,2023-05-30,16:30:14,2,3,27,3.5,1828
112889,2023-05-30,16:30:33,1,3,45,3.0,6469
112890,2023-05-30,16:30:37,2,3,33,3.5,17209
112891,2023-05-30,16:33:45,1,3,30,3.0,3545
112892,2023-05-30,16:34:37,1,3,49,3.0,3640
112893,2023-05-30,16:37:00,1,3,41,4.25,1054
112894,2023-05-30,16:37:29,1,8,35,3.1,28
112895,2023-05-30,16:38:24,1,8,46,2.5,5921
112896,2023-05-30,16:39:09,1,5,26,3.0,2340
112897,2023-05-30,16:39:09,1,5,71,3.75,3381
112898,2023-05-30,16:42:34,3,5,33,3.5,2345
112899,2023-05-30,16:43:19,1,3,29,2.5,6979
112900,2023-05-30,16:43:19,1,3,72,3.25,1904
112901,2023-05-30,16:44:35,2,3,26,3.0,8083
112902,2023-05-30,16:45:58,2,8,50,2.5,3642
112903,2023-05-30,16:46:22,2,8,51,3.0,5264
112904,2023-05-30,16:46:22,1,8,2,18.0,15310
112905,2023-05-30,16:46:46,1,5,29,2.5,1155
112906,2023-05-30,16:46:46,1,5,77,3.0,9705
112907,2023-05-30,16:48:17,1,3,22,2.0,12486
112908,2023-05-30,16:48:44,2,3,52,2.5,15518
112909,2023-05-30,16:48:44,1,3,73,3.75,1567
112910,2023-05-30,16:49:21,2,5,30,3.0,6353
112911,2023-05-30,16:49:31,2,8,23,2.5,453
112912,2023-05-30,16:50:47,1,8,40,3.75,12066
112913,2023-05-30,16:55:28,2,5,45,3.0,7517
112914,2023-05-30,16:55:54,2,3,50,2.5,11213
112915,2023-05-30,16:55:54,1,3,74,3.5,181
112916,2023-05-30,16:56:55,2,5,52,2.5,10704
112917,2023-05-30,16:59:59,2,8,61,4.75,19350
112918,2023-05-30,16:59:59,1,8,70,3.25,11129
112919,2023-05-30,17:00:02,1,3,60,3.75,19108
112920,2023-05-30,17:00:02,1,3,72,3.25,3467
112921,2023-05-30,17:00:59,2,5,58,3.5,3561
112922,2023-05-30,17:01:27,2,3,46,2.5,9036
112923,2023-05-30,17:02:11,1,3,22,2.0,1195
112924,2023-05-30,17:06:10,2,5,52,2.5,13284
112925,2023-05-30,17:07:25,1,5,58,3.5,2839
112926,2023-05-30,17:11:24,2,3,31,2.2,14971
112927,2023-05-30,17:11:24,2,8,87,3.0,10843
112928,2023-05-30,17:11:24,1,8,79,3.75,15065
112929,2023-05-30,17:11:50,1,3,45,3.0,17238
112930,2023-05-30,17:12:44,3,5,34,2.45,5749
112931,2023-05-30,17:13:19,2,3,34,2.45,5778
112932,2023-05-30,17:13:42,2,3,54,2.5,10073
112933,2023-05-30,17:13:42,1,3,72,3.25,5428
112934,2023-05-30,17:15:09,1,5,25,2.2,15398
112935,2023-05-30,17:15:30,2,8,60,3.75,9896
112936,2023-05-30,17:19:42,1,5,47,3.0,16334
112937,2023-05-30,17:20:27,1,5,39,4.25,12017
112938,2023-05-30,17:20:27,2,5,64,0.8,7332
112939,2023-05-30,17:22:36,1,3,36,3.75,15759
112940,2023-05-30,17:28:06,1,8,47,3.0,9591
112941,2023-05-30,17:31:18,1,3,57,3.1,10472
112942,2023-05-30,17:31:55,2,5,39,4.25,10124
112943,2023-05-30,17:34:03,2,3,43,3.0,4765
112944,2023-05-30,17:34:03,1,3,74,3.5,10317
112945,2023-05-30,17:34:56,1,3,46,2.5,16983
112946,2023-05-30,17:34:56,1,3,69,3.25,5575
112947,2023-05-30,17:35:40,2,3,51,3.0,2419
112948,2023-05-30,17:36:05,1,8,33,3.5,11672
112949,2023-05-30,17:38:53,1,8,50,2.5,13138
112950,2023-05-30,17:38:53,1,8,79,3.75,6675
112951,2023-05-30,17:39:08,2,3,23,2.5,19252
112952,2023-05-30,17:39:52,2,8,29,2.5,3425
112953,2023-05-30,17:40:15,1,3,54,2.5,3729
112954,2023-05-30,17:40:43,1,3,30,3.0,14361
112955,2023-05-30,17:44:00,2,3,30,3.0,19685
112956,2023-05-30,17:46:14,1,3,32,3.0,18730
112957,2023-05-30,17:49:30,1,3,54,2.5,16489
112958,2023-05-30,17:49:30,1,3,69,3.25,15159
112959,2023-05-30,17:49:57,1,3,61,4.75,6253
112960,2023-05-30,17:53:39,2,3,30,3.0,7833
112961,2023-05-30,17:53:39,1,3,79,3.75,10975
112962,2023-05-30,17:53:42,1,8,36,3.75,17091
112963,2023-05-30,17:53:42,1,8,73,3.75,14309
112964,2023-05-30,17:55:03,1,8,23,2.5,14212
112965,2023-05-30,17:58:48,1,3,43,3.0,15670
112966,2023-05-30,17:58:48,1,3,77,3.0,7326
112967,2023-05-30,18:03:15,2,8,58,3.5,4692
112968,2023-05-30,18:06:26,2,3,39,4.25,520
112969,2023-05-30,18:06:55,1,3,38,3.75,2287
112970,2023-05-30,18:07:17,2,3,45,3.0,13062
112971,2023-05-30,18:08:06,1,3,42,2.5,18502
112972,2023-05-30,18:13:41,1,3,32,3.0,9057
112973,2023-05-30,18:13:41,1,3,77,3.0,15375
112974,2023-05-30,18:14:17,2,3,39,4.25,10240
112975,2023-05-30,18:14:19,2,8,45,3.0,15471
112976,2023-05-30,18:15:27,1,3,29,2.5,7534
112977,2023-05-30,18:15:27,1,3,77,3.0,4611
112978,2023-05-30,18:17:04,1,5,39,4.25,14915
112979,2023-05-30,18:17:04,3,5,65,0.8,15952
112980,2023-05-30,18:17:11,1,3,49,3.0,8974
112981,2023-05-30,18:20:09,3,5,40,3.75,12348
112982,2023-05-30,18:20:09,2,5,65,0.8,4949
112983,2023-05-30,18:20:41,1,3,52,2.5,19128
112984,2023-05-30,18:22:22,2,5,52,2.5,13110
112985,2023-05-30,18:23:27,1,3,43,3.0,2374
112986,2023-05-30,18:24:27,1,3,26,3.0,12243
112987,2023-05-30,18:25:59,1,5,37,3.0,7227
112988,2023-05-30,18:29:44,1,3,33,3.5,2729
112989,2023-05-30,18:30:33,1,8,25,2.2,11264
112990,2023-05-30,18:35:04,2,3,55,4.0,8250
112991,2023-05-30,18:37:27,2,3,53,3.0,11227
112992,2023-05-30,18:37:27,1,3,73,3.75,18330
112993,2023-05-30,18:40:09,1,3,60,3.75,7326
112994,2023-05-30,18:40:36,1,3,25,2.2,2677
112995,2023-05-30,18:41:21,1,3,60,3.75,4190
112996,2023-05-30,18:42:10,2,3,48,2.5,9903
112997,2023-05-30,18:44:21,2,8,27,3.5,2022
112998,2023-05-30,18:44:21,1,8,75,3.5,9563
112999,2023-05-30,18:48:10,1,8,22,2.0,6886
113000,2023-05-30,18:51:05,1,3,22,2.0,10815
113001,2023-05-30,18:55:07,1,8,40,3.75,8708
113002,2023-05-30,18:55:07,1,8,84,0.8,13208
113003,2023-05-30,18:55:18,1,3,51,3.0,1254
113004,2023-05-30,18:55:43,2,8,34,2.45,2359
113005,2023-05-30,18:55:43,1,8,74,3.5,18207
113006,2023-05-30,18:58:24,2,3,53,3.0,11034
113007,2023-05-30,18:59:25,1,3,29,2.5,7510
113008,2023-05-30,19:01:44,1,3,61,4.75,16358
113009,2023-05-30,19:04:36,1,3,24,3.0,16759
113010,2023-05-30,19:07:12,2,3,53,3.0,16641
113011,2023-05-30,19:07:12,1,3,79,3.75,15768
113012,2023-05-30,19:07:47,1,3,42,2.5,19636
113013,2023-05-30,19:07:53,2,3,34,2.45,10231
113014,2023-05-30,19:10:07,1,3,28,2.0,10821
113015,2023-05-30,19:11:38,1,8,41,4.25,9691
113016,2023-05-30,19:11:38,1,8,63,0.8,17603
113017,2023-05-30,19:11:47,2,3,49,3.0,14264
113018,2023-05-30,19:14:28,1,3,28,2.0,3314
113019,2023-05-30,19:20:15,2,5,41,4.25,8184
113020,2023-05-30,19:20:15,2,5,65,0.8,18827
113021,2023-05-30,19:20:15,1,5,74,3.5,5982
113022,2023-05-30,19:20:45,2,3,58,3.5,14576
113023,2023-05-30,19:21:30,1,8,22,2.0,10501
113024,2023-05-30,19:21:45,1,8,33,3.5,12290
113025,2023-05-30,19:22:40,2,3,35,3.1,13246
113026,2023-05-30,19:22:40,1,3,78,4.5,13846
113027,2023-05-30,19:23:22,2,8,61,4.75,2229
113028,2023-05-30,19:23:25,2,8,34,2.45,6913
113029,2023-05-30,19:24:35,1,3,43,3.0,9251
113030,2023-05-30,19:24:46,1,3,42,2.5,18489
113031,2023-05-30,19:25:57,2,3,50,2.5,11489
113032,2023-05-30,19:25:57,1,3,69,3.25,7085
113033,2023-05-30,19:26:52,2,3,52,2.5,468
113034,2023-05-30,19:26:52,1,3,71,3.75,934
113035,2023-05-30,19:31:06,1,3,32,3.0,6469
113036,2023-05-30,19:31:06,1,3,71,3.75,1495
113037,2023-05-30,19:31:22,1,3,23,2.5,16384
113038,2023-05-30,19:43:29,1,8,46,2.5,14792
113039,2023-05-30,19:54:29,1,3,33,3.5,17146
113044,2023-05-31,06:00:00,2,5,23,2.5,11480
113045,2023-05-31,06:07:22,2,5,59,4.5,17305
113046,2023-05-31,06:08:57,2,5,61,4.75,2054
113047,2023-05-31,06:16:59,2,5,52,2.5,18477
113048,2023-05-31,06:17:14,3,5,37,3.0,10099
113049,2023-05-31,06:17:14,2,5,65,0.8,19149
113050,2023-05-31,06:20:17,1,5,71,3.75,1404
113051,2023-05-31,06:30:30,1,8,48,2.5,701
113052,2023-05-31,06:30:30,1,8,73,3.75,10634
113053,2023-05-31,06:33:30,2,8,22,2.0,7170
113054,2023-05-31,06:33:30,1,8,74,3.5,4941
113055,2023-05-31,06:35:16,1,5,33,3.5,18960
113056,2023-05-31,06:35:16,1,5,78,4.5,139
113057,2023-05-31,06:40:52,2,5,45,3.0,5269
113058,2023-05-31,06:41:08,2,5,38,3.75,8786
113059,2023-05-31,06:41:08,2,5,84,0.8,7517
113060,2023-05-31,06:41:42,3,5,55,4.0,272
113061,2023-05-31,06:43:22,2,8,23,2.5,12600
113062,2023-05-31,06:43:53,1,8,42,2.5,4342
113063,2023-05-31,06:45:19,1,5,47,3.0,4192
113064,2023-05-31,06:45:19,1,5,73,3.75,12744
113065,2023-05-31,06:47:47,1,8,52,2.5,772
113066,2023-05-31,06:49:00,2,8,36,3.75,18727
113067,2023-05-31,06:49:00,1,8,77,3.0,15459
113068,2023-05-31,06:55:06,2,5,36,3.75,9518
113069,2023-05-31,06:55:06,1,5,78,4.5,553
113070,2023-05-31,06:55:47,3,5,39,4.25,6641
113071,2023-05-31,06:55:47,1,5,84,0.8,11162
113072,2023-05-31,06:57:20,3,5,46,2.5,2746
113073,2023-05-31,06:59:40,2,5,22,2.0,10324
113074,2023-05-31,06:59:40,1,5,74,3.5,16916
113075,2023-05-31,07:01:58,1,8,40,3.75,2933
113076,2023-05-31,07:01:58,2,8,65,0.8,6690
113077,2023-05-31,07:01:58,1,8,75,3.5,8524
113078,2023-05-31,07:02:00,3,5,22,2.0,4221
113079,2023-05-31,07:02:00,1,5,71,3.75,4701
113080,2023-05-31,07:02:53,2,3,49,3.0,2799
113081,2023-05-31,07:04:41,1,3,30,3.0,7050
113082,2023-05-31,07:04:44,2,5,24,3.0,8450
113083,2023-05-31,07:05:04,2,3,52,2.5,8719
113084,2023-05-31,07:05:24,2,5,27,3.5,11590
113085,2023-05-31,07:05:57,3,5,55,4.0,8579
113086,2023-05-31,07:06:15,1,5,57,3.1,10070
113087,2023-05-31,07:07:40,2,3,45,3.0,5201
113088,2023-05-31,07:07:40,1,3,75,3.5,10383
113089,2023-05-31,07:07:53,1,3,48,2.5,16312
113090,2023-05-31,07:09:11,2,3,42,2.5,16444
113091,2023-05-31,07:09:11,1,3,78,4.5,847
113092,2023-05-31,07:09:40,1,5,29,2.5,8066
113093,2023-05-31,07:09:45,1,3,58,3.5,18171
113094,2023-05-31,07:10:26,1,3,58,3.5,5075
113095,2023-05-31,07:11:01,1,3,58,3.5,9363
113096,2023-05-31,07:11:32,2,3,27,3.5,17495
113097,2023-05-31,07:11:38,2,8,47,3.0,2229
113098,2023-05-31,07:11:38,1,8,75,3.5,13918
113099,2023-05-31,07:13:10,1,8,35,3.1,16359
113100,2023-05-31,07:13:16,1,5,71,3.75,19102
113101,2023-05-31,07:13:17,1,8,45,3.0,8398
113102,2023-05-31,07:13:29,2,3,30,3.0,6156
113103,2023-05-31,07:13:29,1,3,75,3.5,624
113104,2023-05-31,07:14:22,1,8,39,4.25,11143
113105,2023-05-31,07:15:18,2,3,59,4.5,3832
113106,2023-05-31,07:15:30,1,8,76,3.5,3848
113107,2023-05-31,07:16:00,1,5,45,3.0,19637
113108,2023-05-31,07:16:00,1,5,71,3.75,12443
113109,2023-05-31,07:16:18,2,8,25,2.2,5923
113110,2023-05-31,07:16:50,3,5,24,3.0,5033
113111,2023-05-31,07:17:05,2,5,36,3.75,10244
113112,2023-05-31,07:18:16,1,3,53,3.0,17745
113113,2023-05-31,07:18:16,1,3,73,3.75,13776
113114,2023-05-31,07:19:26,2,8,30,3.0,15129
113115,2023-05-31,07:20:12,2,5,22,2.0,12232
113116,2023-05-31,07:23:34,1,8,52,2.5,8092
113117,2023-05-31,07:24:02,1,8,22,2.0,13956
113118,2023-05-31,07:24:11,2,3,57,3.1,7718
113119,2023-05-31,07:24:30,2,3,36,3.75,3805
113120,2023-05-31,07:24:30,1,3,73,3.75,19927
113121,2023-05-31,07:28:25,1,3,31,2.2,11622
113122,2023-05-31,07:29:05,1,8,54,2.5,11586
113123,2023-05-31,07:29:25,2,3,23,2.5,2297
113124,2023-05-31,07:30:17,1,5,39,4.25,15856
113125,2023-05-31,07:30:17,1,5,64,0.8,18036
113126,2023-05-31,07:30:17,1,5,39,4.25,3654
113127,2023-05-31,07:30:17,1,5,1,18.0,3745
113128,2023-05-31,07:31:38,1,3,52,2.5,14295
113129,2023-05-31,07:33:20,2,5,33,3.5,18256
113130,2023-05-31,07:33:45,1,3,59,4.5,806
113131,2023-05-31,07:34:36,2,3,36,3.75,806
113132,2023-05-31,07:36:51,1,5,87,2.1,13686
113133,2023-05-31,07:36:51,1,5,72,2.65,11927
113134,2023-05-31,07:36:51,1,5,69,3.25,9199
113135,2023-05-31,07:37:54,1,3,61,4.75,15428
113136,2023-05-31,07:37:54,1,3,70,3.25,9231
113137,2023-05-31,07:37:54,1,3,21,13.33,1619
113138,2023-05-31,07:38:17,1,3,23,2.5,12411
113139,2023-05-31,07:38:28,1,5,45,3.0,17301
113140,2023-05-31,07:38:59,1,8,26,3.0,16380
113141,2023-05-31,07:38:59,1,8,82,12.0,3432
113142,2023-05-31,07:39:03,1,5,26,3.0,14129
113143,2023-05-31,07:40:26,1,5,48,2.5,19050
113144,2023-05-31,07:40:26,1,5,70,3.25,5247
113145,2023-05-31,07:40:27,3,5,56,2.55,7371
113146,2023-05-31,07:40:57,2,5,37,3.0,19610
113147,2023-05-31,07:41:35,2,3,39,4.25,16231
113148,2023-05-31,07:41:35,2,3,63,0.8,8713
113149,2023-05-31,07:41:35,1,3,5,15.0,10106
113150,2023-05-31,07:42:33,1,5,26,3.0,18951
113151,2023-05-31,07:43:08,1,8,33,3.5,6097
113152,2023-05-31,07:44:41,2,3,60,3.75,6077
113153,2023-05-31,07:45:12,2,3,35,3.1,16679
113154,2023-05-31,07:45:21,2,5,48,2.5,17249
113155,2023-05-31,07:47:34,2,3,54,2.5,934
113156,2023-05-31,07:47:42,2,8,27,3.5,11536
113157,2023-05-31,07:48:08,1,3,56,2.55,5470
113158,2023-05-31,07:48:24,1,3,49,3.0,11754
113159,2023-05-31,07:48:39,2,3,44,2.5,5032
113160,2023-05-31,07:49:20,2,5,51,3.0,16894
113161,2023-05-31,07:50:08,2,3,51,3.0,5927
113162,2023-05-31,07:50:37,1,3,29,2.5,3594
113163,2023-05-31,07:51:52,2,5,36,3.75,7997
113164,2023-05-31,07:51:58,2,5,46,2.5,16253
113165,2023-05-31,07:52:48,1,5,34,2.45,19500
113166,2023-05-31,07:52:52,2,5,34,2.45,15914
113167,2023-05-31,07:52:52,1,5,70,4.06,8722
113168,2023-05-31,07:53:53,1,8,34,2.45,17288
113169,2023-05-31,07:54:08,1,8,22,2.0,12404
113170,2023-05-31,07:54:08,1,8,74,3.5,19909
113171,2023-05-31,07:54:37,1,8,54,2.5,14789
113172,2023-05-31,07:56:20,1,3,30,3.0,7601
113173,2023-05-31,07:56:40,2,5,43,3.0,4770
113174,2023-05-31,07:56:40,1,5,78,4.5,17871
113175,2023-05-31,07:57:00,2,5,49,3.0,10952
113176,2023-05-31,07:57:33,2,3,31,2.2,13706
113177,2023-05-31,07:57:43,1,5,23,2.5,18840
113178,2023-05-31,07:57:48,2,5,60,3.75,11270
113179,2023-05-31,07:57:48,1,5,69,3.25,4455
113180,2023-05-31,07:58:20,3,5,24,3.0,15338
113181,2023-05-31,07:58:20,1,5,75,3.5,8138
113182,2023-05-31,07:58:48,2,8,44,2.5,18717
113183,2023-05-31,07:58:48,1,8,75,3.5,10898
113184,2023-05-31,07:59:36,1,5,52,2.5,12184
113185,2023-05-31,07:59:36,1,5,70,3.25,18650
113186,2023-05-31,08:01:21,1,8,54,2.5,2620
