transaction_id,transaction_date,transaction_time,transaction_qty,store_id,product_id,unit_price
103816,2023-05-22,09:12:01,1,5,76,3.5
103817,2023-05-22,09:12:54,2,8,35,3.1
103818,2023-05-22,09:13:30,2,3,39,4.25
103819,2023-05-22,09:13:30,1,3,73,3.75
103820,2023-05-22,09:14:02,1,5,46,2.5
103821,2023-05-22,09:14:13,1,5,56,2.55
103822,2023-05-22,09:14:44,3,5,87,2.1
103823,2023-05-22,09:14:44,3,5,72,2.65
103824,2023-05-22,09:14:47,1,8,26,3.0
103825,2023-05-22,09:15:42,2,5,27,3.5
103826,2023-05-22,09:16:04,1,8,78,4.5
103827,2023-05-22,09:17:11,1,5,23,2.5
103828,2023-05-22,09:17:27,2,8,52,2.5
103829,2023-05-22,09:17:42,2,3,58,3.5
103830,2023-05-22,09:18:39,1,3,23,2.5
103831,2023-05-22,09:19:23,2,3,44,2.5
103832,2023-05-22,09:19:23,1,3,78,4.5
103833,2023-05-22,09:21:33,1,5,41,4.25
103834,2023-05-22,09:21:33,2,5,65,0.8
103835,2023-05-22,09:21:40,2,3,50,2.5
103836,2023-05-22,09:21:40,1,3,75,3.5
103837,2023-05-22,09:22:02,1,5,71,3.75
103838,2023-05-22,09:22:02,1,5,71,3.75
103839,2023-05-22,09:22:02,1,5,27,3.5
103840,2023-05-22,09:22:31,1,5,39,4.25
103841,2023-05-22,09:22:31,1,5,63,0.8
103842,2023-05-22,09:22:39,3,5,25,2.2
103843,2023-05-22,09:23:10,2,5,23,2.5
103844,2023-05-22,09:23:37,3,5,48,2.5
103845,2023-05-22,09:23:37,1,5,72,3.25
103846,2023-05-22,09:24:28,1,8,60,3.75
103847,2023-05-22,09:25:09,3,5,53,3.0
103848,2023-05-22,09:25:36,3,5,46,2.5
103849,2023-05-22,09:25:39,2,8,44,2.5
103850,2023-05-22,09:27:24,1,8,70,3.25
103851,2023-05-22,09:27:51,1,3,61,4.75
103852,2023-05-22,09:28:13,1,8,60,3.75
103853,2023-05-22,09:30:13,2,8,55,4.0
103854,2023-05-22,09:30:40,2,8,36,3.75
103855,2023-05-22,09:30:56,1,8,73,3.75
103856,2023-05-22,09:31:27,1,5,22,2.0
103857,2023-05-22,09:32:08,1,8,77,3.0
103858,2023-05-22,09:33:39,2,3,22,2.0
103859,2023-05-22,09:36:19,2,3,24,3.0
103860,2023-05-22,09:37:38,1,3,46,2.5
103861,2023-05-22,09:38:18,1,5,38,3.75
103862,2023-05-22,09:38:18,2,5,63,0.8
103863,2023-05-22,09:38:31,2,5,33,3.5
103864,2023-05-22,09:39:08,3,5,27,3.5
103865,2023-05-22,09:39:12,1,5,46,2.5
103866,2023-05-22,09:39:12,1,5,74,3.5
103867,2023-05-22,09:39:49,1,3,28,2.0
103868,2023-05-22,09:39:58,2,3,50,2.5
103869,2023-05-22,09:40:12,2,5,56,2.55
103870,2023-05-22,09:40:18,1,3,38,3.75
103871,2023-05-22,09:40:18,1,3,75,3.5
103872,2023-05-22,09:40:31,2,8,43,3.0
103873,2023-05-22,09:42:41,1,8,69,3.25
103874,2023-05-22,09:42:54,2,3,40,3.75
103875,2023-05-22,09:43:39,1,5,49,3.0
103876,2023-05-22,09:44:41,1,8,53,3.0
103877,2023-05-22,09:44:46,2,3,51,3.0
103878,2023-05-22,09:44:51,2,8,42,2.5
103879,2023-05-22,09:45:01,1,8,57,3.1
103880,2023-05-22,09:45:29,1,3,30,3.0
103881,2023-05-22,09:46:40,2,8,53,3.0
103882,2023-05-22,09:47:17,2,8,36,3.75
103883,2023-05-22,09:47:55,2,3,27,3.5
103884,2023-05-22,09:49:00,2,3,52,2.5
103885,2023-05-22,09:49:11,1,3,55,4.0
103886,2023-05-22,09:49:30,3,5,36,3.75
103887,2023-05-22,09:50:01,2,8,48,2.5
103888,2023-05-22,09:50:24,1,8,23,2.5
103889,2023-05-22,09:50:24,1,8,70,3.25
103890,2023-05-22,09:50:55,1,3,50,2.5
103891,2023-05-22,09:50:55,1,3,76,3.5
103892,2023-05-22,09:51:42,1,3,47,3.0
103893,2023-05-22,09:51:42,1,5,47,3.0
103894,2023-05-22,09:52:35,1,8,52,2.5
103895,2023-05-22,09:52:55,1,8,56,2.55
103896,2023-05-22,09:53:43,1,5,61,4.75
103897,2023-05-22,09:55:19,2,5,30,3.0
103898,2023-05-22,09:55:22,2,3,47,3.0
103899,2023-05-22,09:55:49,2,8,57,3.1
103900,2023-05-22,09:56:59,3,5,31,2.2
103901,2023-05-22,09:57:05,1,8,76,3.5
103902,2023-05-22,09:58:19,1,3,24,3.0
103903,2023-05-22,09:58:23,1,8,22,2.0
103904,2023-05-22,09:59:33,1,3,46,2.5
103905,2023-05-22,10:00:13,3,5,43,3.0
103906,2023-05-22,10:00:36,2,3,33,3.5
103907,2023-05-22,10:01:53,1,8,56,2.55
103908,2023-05-22,10:02:37,2,5,46,2.5
103909,2023-05-22,10:02:52,2,5,25,2.2
103910,2023-05-22,10:02:55,2,8,42,2.5
103911,2023-05-22,10:03:37,1,3,56,2.55
103912,2023-05-22,10:03:56,2,8,33,3.5
103913,2023-05-22,10:04:39,2,3,56,2.55
103914,2023-05-22,10:05:11,2,8,23,2.5
103915,2023-05-22,10:05:57,3,5,48,2.5
103916,2023-05-22,10:06:49,1,3,38,3.75
103917,2023-05-22,10:07:15,2,8,43,3.0
103918,2023-05-22,10:07:19,2,5,22,2.0
103919,2023-05-22,10:07:22,2,5,57,3.1
103920,2023-05-22,10:07:27,1,8,70,3.25
103921,2023-05-22,10:08:06,1,3,46,2.5
103922,2023-05-22,10:08:29,1,8,72,3.25
103923,2023-05-22,10:08:29,1,8,87,2.1
103924,2023-05-22,10:08:54,2,5,60,3.75
103925,2023-05-22,10:08:54,1,5,78,4.5
103926,2023-05-22,10:09:24,1,3,46,2.5
103927,2023-05-22,10:12:04,2,8,42,2.5
103928,2023-05-22,10:12:04,1,8,79,3.75
103929,2023-05-22,10:12:04,1,8,1,18.0
103930,2023-05-22,10:12:34,3,5,42,2.5
103931,2023-05-22,10:12:34,1,5,79,3.75
103932,2023-05-22,10:12:41,3,5,22,2.0
103933,2023-05-22,10:12:41,1,8,29,2.5
103934,2023-05-22,10:12:42,1,8,29,2.5
103935,2023-05-22,10:12:44,1,8,34,2.45
103936,2023-05-22,10:13:42,2,8,59,4.5
103937,2023-05-22,10:15:36,2,5,54,2.5
103938,2023-05-22,10:16:18,1,5,58,3.5
103939,2023-05-22,10:16:18,1,5,75,3.5
103940,2023-05-22,10:16:57,1,5,58,3.5
103941,2023-05-22,10:17:04,1,8,60,3.75
103942,2023-05-22,10:17:26,1,3,22,2.0
103943,2023-05-22,10:17:26,1,3,73,3.75
103944,2023-05-22,10:17:52,2,8,47,3.0
103945,2023-05-22,10:18:42,1,3,42,2.5
103946,2023-05-22,10:19:13,3,5,50,2.5
103947,2023-05-22,10:19:13,1,5,76,3.5
103948,2023-05-22,10:19:33,1,3,25,2.2
103949,2023-05-22,10:19:34,1,5,46,2.5
103950,2023-05-22,10:19:34,1,5,79,3.75
103951,2023-05-22,10:20:08,2,5,59,4.5
103952,2023-05-22,10:20:46,1,8,4,20.45
103953,2023-05-22,10:21:26,3,5,25,2.2
103954,2023-05-22,10:23:16,1,5,30,3.0
103955,2023-05-22,10:23:58,2,8,45,3.0
103956,2023-05-22,10:25:27,1,3,46,2.5
103957,2023-05-22,10:25:32,2,3,28,2.0
103958,2023-05-22,10:26:36,1,3,59,4.5
103959,2023-05-22,10:27:06,1,3,28,2.0
103960,2023-05-22,10:28:27,1,5,35,3.1
103961,2023-05-22,10:28:29,1,8,71,3.75
103962,2023-05-22,10:28:40,1,8,71,3.75
103963,2023-05-22,10:28:59,1,5,30,3.0
103964,2023-05-22,10:29:15,2,8,33,3.5
103965,2023-05-22,10:29:21,1,5,46,2.5
103966,2023-05-22,10:29:54,2,3,59,4.5
103967,2023-05-22,10:29:54,1,3,79,3.75
103968,2023-05-22,10:30:40,2,8,42,2.5
103969,2023-05-22,10:31:15,3,5,51,3.0
103970,2023-05-22,10:32:14,1,5,33,3.5
103971,2023-05-22,10:32:20,1,5,28,2.0
103972,2023-05-22,10:32:21,2,5,61,4.75
103973,2023-05-22,10:33:04,1,3,24,3.0
103974,2023-05-22,10:33:10,2,8,58,3.5
103975,2023-05-22,10:33:45,3,5,48,2.5
103976,2023-05-22,10:35:00,2,5,45,3.0
103977,2023-05-22,10:35:14,1,5,37,3.0
103978,2023-05-22,10:35:14,1,5,64,0.8
103979,2023-05-22,10:35:14,1,5,76,3.5
103980,2023-05-22,10:36:42,2,5,56,2.55
103981,2023-05-22,10:37:26,1,3,45,3.0
103982,2023-05-22,10:37:26,1,3,78,4.5
103983,2023-05-22,10:38:42,1,8,31,2.2
103984,2023-05-22,10:40:52,2,8,51,3.0
103985,2023-05-22,10:41:20,1,8,37,3.0
103986,2023-05-22,10:41:39,2,8,37,3.0
103987,2023-05-22,10:42:05,1,5,22,2.0
103988,2023-05-22,10:42:16,2,8,60,3.75
103989,2023-05-22,10:42:52,2,8,33,3.5
103990,2023-05-22,10:44:15,1,3,49,3.0
103991,2023-05-22,10:44:17,2,3,49,3.0
103992,2023-05-22,10:44:37,1,5,34,2.45
103993,2023-05-22,10:44:41,2,5,44,2.5
103994,2023-05-22,10:44:54,1,8,3,14.75
103995,2023-05-22,10:45:05,2,8,50,2.5
103996,2023-05-22,10:45:05,1,8,69,3.25
103997,2023-05-22,10:46:10,3,5,54,2.5
103998,2023-05-22,10:46:22,2,3,58,3.5
103999,2023-05-22,10:46:32,2,3,35,3.1
104000,2023-05-22,10:47:08,1,8,27,3.5
104001,2023-05-22,10:49:16,2,5,22,2.0
104002,2023-05-22,10:49:21,1,5,59,4.5
104003,2023-05-22,10:49:21,1,5,70,3.25
104004,2023-05-22,10:49:21,1,5,8,45.0
104005,2023-05-22,10:50:43,1,5,71,3.75
104006,2023-05-22,10:50:43,1,5,71,3.75
104007,2023-05-22,10:51:29,2,5,55,4.0
104008,2023-05-22,10:51:42,1,5,33,3.5
104009,2023-05-22,10:51:42,1,5,78,4.5
104010,2023-05-22,10:51:42,1,5,6,21.0
104011,2023-05-22,10:52:15,1,3,40,3.75
104012,2023-05-22,10:52:28,3,5,52,2.5
104013,2023-05-22,10:52:28,1,5,1,18.0
104014,2023-05-22,10:53:01,2,5,39,4.25
104015,2023-05-22,10:53:01,1,5,63,0.8
104016,2023-05-22,10:53:11,1,8,73,3.75
104017,2023-05-22,10:53:33,1,8,22,2.0
104018,2023-05-22,10:54:24,3,5,30,3.0
104019,2023-05-22,10:54:41,1,8,69,3.25
104020,2023-05-22,10:54:50,2,8,57,3.1
104021,2023-05-22,10:55:15,3,5,87,2.1
104022,2023-05-22,10:55:15,3,5,72,2.65
104023,2023-05-22,10:55:15,1,5,71,3.75
104024,2023-05-22,10:55:40,2,5,51,3.0
104025,2023-05-22,10:56:50,1,3,41,4.25
104026,2023-05-22,10:57:46,1,8,75,3.5
104027,2023-05-22,10:58:31,1,8,59,4.5
104028,2023-05-22,10:59:15,1,8,51,3.0
104029,2023-05-22,11:00:02,1,8,72,3.25
104030,2023-05-22,11:00:02,1,8,87,2.1
104031,2023-05-22,11:01:43,2,3,44,2.5
104032,2023-05-22,11:01:47,1,3,45,3.0
104033,2023-05-22,11:02:02,1,8,40,3.75
104034,2023-05-22,11:02:02,1,8,65,0.8
104035,2023-05-22,11:02:04,2,8,53,3.0
104036,2023-05-22,11:02:30,2,8,24,3.0
104037,2023-05-22,11:03:13,1,8,29,2.5
104038,2023-05-22,11:03:34,1,3,39,4.25
104039,2023-05-22,11:03:39,1,8,26,3.0
104040,2023-05-22,11:04:17,1,5,45,3.0
104041,2023-05-22,11:05:56,2,3,39,4.25
104042,2023-05-22,11:06:30,2,3,52,2.5
104043,2023-05-22,11:10:10,2,3,23,2.5
104044,2023-05-22,11:11:44,1,3,45,3.0
104045,2023-05-22,11:11:44,1,3,73,3.75
104046,2023-05-22,11:12:24,2,8,31,2.2
104047,2023-05-22,11:13:54,2,3,59,4.5
104048,2023-05-22,11:13:54,1,3,78,4.5
104049,2023-05-22,11:14:35,2,8,55,4.0
104050,2023-05-22,11:14:56,1,8,27,3.5
104051,2023-05-22,11:15:15,2,5,57,3.1
104052,2023-05-22,11:16:51,1,8,44,2.5
104053,2023-05-22,11:16:57,2,8,49,3.0
104054,2023-05-22,11:17:50,1,3,35,3.1
104055,2023-05-22,11:18:13,2,8,39,4.25
104056,2023-05-22,11:18:24,1,8,38,3.75
104057,2023-05-22,11:19:17,1,8,73,3.75
104058,2023-05-22,11:20:13,1,3,49,3.0
104059,2023-05-22,11:20:23,1,8,75,3.5
104060,2023-05-22,11:22:16,2,8,45,3.0
104061,2023-05-22,11:22:21,1,8,50,2.5
104062,2023-05-22,11:25:04,1,3,40,3.75
104063,2023-05-22,11:25:05,1,3,28,2.0
104064,2023-05-22,11:25:30,2,3,36,3.75
104065,2023-05-22,11:25:35,1,8,77,3.0
104066,2023-05-22,11:25:37,1,8,25,2.2
104067,2023-05-22,11:26:15,2,3,24,3.0
104068,2023-05-22,11:26:20,2,8,41,4.25
104069,2023-05-22,11:26:22,1,3,32,3.0
104070,2023-05-22,11:27:14,2,3,35,3.1
104071,2023-05-22,11:29:15,1,8,50,2.5
104072,2023-05-22,11:29:51,2,5,22,2.0
104073,2023-05-22,11:29:53,1,8,61,4.75
104074,2023-05-22,11:31:14,2,5,47,3.0
104075,2023-05-22,11:31:14,1,5,78,4.5
104076,2023-05-22,11:31:59,1,5,38,3.75
104077,2023-05-22,11:31:59,2,5,65,0.8
104078,2023-05-22,11:32:46,1,8,39,4.25
104079,2023-05-22,11:33:47,2,3,49,3.0
104080,2023-05-22,11:35:08,1,3,51,3.0
104081,2023-05-22,11:35:35,1,5,45,3.0
104082,2023-05-22,11:36:20,2,3,57,3.1
104083,2023-05-22,11:38:46,1,8,72,3.25
104084,2023-05-22,11:38:46,1,8,87,2.1
104085,2023-05-22,11:39:21,3,5,39,4.25
104086,2023-05-22,11:39:21,2,5,64,0.8
104087,2023-05-22,11:40:33,2,3,32,3.0
104088,2023-05-22,11:41:10,2,3,56,2.55
104089,2023-05-22,11:41:13,1,8,54,2.5
104090,2023-05-22,11:41:17,1,3,52,2.5
104091,2023-05-22,11:41:17,1,3,79,3.75
104092,2023-05-22,11:42:53,1,3,57,3.1
104093,2023-05-22,11:42:53,1,3,76,3.5
104094,2023-05-22,11:43:47,2,3,51,3.0
104095,2023-05-22,11:44:10,1,3,46,2.5
104096,2023-05-22,11:45:36,1,8,75,3.5
104097,2023-05-22,11:46:45,3,5,56,2.55
104098,2023-05-22,11:47:19,1,3,46,2.5
104099,2023-05-22,11:47:55,2,5,26,3.0
104100,2023-05-22,11:47:55,1,5,74,3.5
104101,2023-05-22,11:47:55,1,5,3,14.75
104102,2023-05-22,11:48:18,1,3,23,2.5
104103,2023-05-22,11:48:35,2,5,49,3.0
104104,2023-05-22,11:48:43,3,5,33,3.5
104105,2023-05-22,11:50:13,1,3,33,3.5
104106,2023-05-22,11:50:34,2,3,22,2.0
104107,2023-05-22,11:51:53,1,3,44,2.5
104108,2023-05-22,11:54:08,2,3,24,3.0
104109,2023-05-22,11:55:00,2,5,43,3.0
104110,2023-05-22,11:55:00,1,5,79,3.75
104111,2023-05-22,11:55:02,2,5,26,3.0
104112,2023-05-22,11:55:21,1,8,36,3.75
104113,2023-05-22,11:56:01,1,3,54,2.5
104114,2023-05-22,11:56:01,1,3,71,3.75
104115,2023-05-22,11:58:29,2,3,31,2.2
104116,2023-05-22,11:58:55,2,3,28,2.0
104117,2023-05-22,11:59:06,1,5,56,2.55
104118,2023-05-22,12:00:21,2,8,59,4.5
104119,2023-05-22,12:00:56,2,8,57,3.1
104120,2023-05-22,12:01:06,2,3,29,2.5
104121,2023-05-22,12:01:22,1,8,37,3.0
104122,2023-05-22,12:05:08,2,3,54,2.5
104123,2023-05-22,12:05:21,2,8,48,2.5
104124,2023-05-22,12:07:06,3,5,35,3.1
104125,2023-05-22,12:09:05,1,3,31,2.2
104126,2023-05-22,12:10:16,2,5,87,2.1
104127,2023-05-22,12:10:16,2,5,72,2.65
104128,2023-05-22,12:10:16,1,5,15,9.25
104129,2023-05-22,12:11:13,1,5,30,3.0
104130,2023-05-22,12:11:37,1,5,29,2.5
104131,2023-05-22,12:11:37,1,5,76,3.5
104132,2023-05-22,12:11:44,1,5,54,2.5
104133,2023-05-22,12:14:16,1,3,44,2.5
104134,2023-05-22,12:14:28,1,3,52,2.5
104135,2023-05-22,12:14:54,1,8,52,2.5
104136,2023-05-22,12:15:36,2,5,41,4.25
104137,2023-05-22,12:15:36,1,5,65,0.8
104138,2023-05-22,12:15:45,1,8,23,2.5
104139,2023-05-22,12:15:47,2,3,56,2.55
104140,2023-05-22,12:15:47,1,3,69,3.25
104141,2023-05-22,12:16:01,1,5,43,3.0
104142,2023-05-22,12:16:01,1,5,70,3.25
104143,2023-05-22,12:16:14,2,3,52,2.5
104144,2023-05-22,12:16:28,2,3,38,3.75
104145,2023-05-22,12:17:54,1,3,41,4.25
104146,2023-05-22,12:18:05,1,3,51,3.0
104147,2023-05-22,12:18:12,1,8,40,3.75
104148,2023-05-22,12:19:22,1,5,31,2.2
104149,2023-05-22,12:21:20,2,3,53,3.0
104150,2023-05-22,12:26:21,2,3,43,3.0
104151,2023-05-22,12:26:22,2,5,47,3.0
104152,2023-05-22,12:26:55,2,3,58,3.5
104153,2023-05-22,12:26:55,1,3,70,3.25
104154,2023-05-22,12:29:06,1,8,77,3.0
104155,2023-05-22,12:29:35,1,3,30,3.0
104156,2023-05-22,12:30:03,1,8,70,3.25
104157,2023-05-22,12:30:54,1,3,59,4.5
104158,2023-05-22,12:31:11,2,3,42,2.5
104159,2023-05-22,12:31:20,2,5,22,2.0
104160,2023-05-22,12:32:14,1,3,42,2.5
104161,2023-05-22,12:34:51,2,8,48,2.5
104162,2023-05-22,12:37:30,1,8,35,3.1
104163,2023-05-22,12:39:15,1,3,33,3.5
104164,2023-05-22,12:39:16,1,8,87,2.1
104165,2023-05-22,12:39:16,1,8,72,3.25
104166,2023-05-22,12:39:22,2,8,49,3.0
104167,2023-05-22,12:39:44,2,5,57,3.1
104168,2023-05-22,12:39:48,2,3,24,3.0
104169,2023-05-22,12:43:08,1,5,59,4.5
104170,2023-05-22,12:44:01,1,5,49,3.0
104171,2023-05-22,12:45:16,3,5,39,4.25
104172,2023-05-22,12:45:16,1,5,84,0.8
104173,2023-05-22,12:45:18,1,8,54,2.5
104174,2023-05-22,12:45:46,2,3,26,3.0
104175,2023-05-22,12:45:51,2,5,41,4.25
104176,2023-05-22,12:45:51,1,5,64,0.8
104177,2023-05-22,12:47:06,2,5,49,3.0
104178,2023-05-22,12:48:42,2,3,51,3.0
104179,2023-05-22,12:48:43,2,3,40,3.75
104180,2023-05-22,12:52:43,2,8,27,3.5
104181,2023-05-22,12:55:56,3,5,29,2.5
104182,2023-05-22,12:56:44,2,5,50,2.5
104183,2023-05-22,13:00:50,1,3,54,2.5
104184,2023-05-22,13:03:01,1,8,51,3.0
104185,2023-05-22,13:03:19,2,3,54,2.5
104186,2023-05-22,13:03:51,1,5,31,2.2
104187,2023-05-22,13:04:19,1,3,23,2.5
104188,2023-05-22,13:08:38,1,8,34,2.45
104189,2023-05-22,13:09:05,2,5,35,3.1
104190,2023-05-22,13:09:12,1,3,41,4.25
104191,2023-05-22,13:10:00,1,3,23,2.5
104192,2023-05-22,13:10:00,2,8,27,3.5
104193,2023-05-22,13:10:10,2,8,28,2.0
104194,2023-05-22,13:10:22,1,8,87,3.0
104195,2023-05-22,13:10:33,2,3,56,2.55
104196,2023-05-22,13:10:51,2,3,49,3.0
104197,2023-05-22,13:11:42,3,5,27,3.5
104198,2023-05-22,13:12:15,2,3,58,3.5
104199,2023-05-22,13:15:41,2,3,45,3.0
104200,2023-05-22,13:15:46,1,8,50,2.5
104201,2023-05-22,13:16:20,2,3,54,2.5
104202,2023-05-22,13:16:43,2,3,36,3.75
104203,2023-05-22,13:16:45,1,5,35,3.1
104204,2023-05-22,13:18:00,2,3,54,2.5
104205,2023-05-22,13:18:07,2,5,34,2.45
104206,2023-05-22,13:18:27,1,3,26,3.0
104207,2023-05-22,13:18:27,1,3,79,3.75
104208,2023-05-22,13:19:02,2,3,50,2.5
104209,2023-05-22,13:19:14,2,8,51,3.0
104210,2023-05-22,13:19:14,1,8,69,3.25
104211,2023-05-22,13:21:16,2,5,61,4.75
104212,2023-05-22,13:22:15,3,5,31,2.2
104213,2023-05-22,13:24:57,2,3,36,3.75
104214,2023-05-22,13:26:08,1,8,52,2.5
104215,2023-05-22,13:28:57,1,8,25,2.2
104216,2023-05-22,13:29:01,2,3,25,2.2
104217,2023-05-22,13:29:58,1,3,51,3.0
104218,2023-05-22,13:30:05,1,3,25,2.2
104219,2023-05-22,13:30:09,2,5,27,3.5
104220,2023-05-22,13:35:17,2,3,54,2.5
104221,2023-05-22,13:35:33,2,3,51,3.0
104222,2023-05-22,13:38:10,2,5,25,2.2
104223,2023-05-22,13:38:10,1,5,71,3.75
104224,2023-05-22,13:40:06,1,5,59,4.5
104225,2023-05-22,13:40:54,2,3,57,3.1
104226,2023-05-22,13:41:11,1,5,48,2.5
104227,2023-05-22,13:41:11,1,5,77,3.0
104228,2023-05-22,13:42:35,1,8,43,3.0
104229,2023-05-22,13:42:40,2,8,30,3.0
104230,2023-05-22,13:43:52,2,8,38,3.75
104231,2023-05-22,13:44:04,2,8,49,3.0
104232,2023-05-22,13:44:57,2,3,55,4.0
104233,2023-05-22,13:49:05,1,3,50,2.5
104234,2023-05-22,13:49:05,1,3,69,3.25
104235,2023-05-22,13:49:48,3,5,43,3.0
104236,2023-05-22,13:49:48,1,5,73,3.75
104237,2023-05-22,13:51:17,2,5,55,4.0
104238,2023-05-22,13:51:17,1,5,77,3.0
104239,2023-05-22,13:51:43,2,3,40,3.75
104240,2023-05-22,13:51:45,2,3,51,3.0
104241,2023-05-22,13:52:32,2,3,59,4.5
104242,2023-05-22,13:54:53,2,5,26,3.0
104243,2023-05-22,13:54:53,1,5,73,3.75
104244,2023-05-22,13:56:19,2,8,47,3.0
104245,2023-05-22,13:57:16,1,3,25,2.2
104246,2023-05-22,13:57:16,1,3,74,3.5
104247,2023-05-22,13:57:36,2,3,50,2.5
104248,2023-05-22,13:57:36,1,3,74,3.5
104249,2023-05-22,14:00:12,1,8,47,3.0
104250,2023-05-22,14:00:57,1,3,61,4.75
104251,2023-05-22,14:02:39,1,3,56,2.55
104252,2023-05-22,14:03:45,2,3,57,3.1
104253,2023-05-22,14:03:45,1,3,69,3.25
104254,2023-05-22,14:03:59,2,5,23,2.5
104255,2023-05-22,14:05:10,2,8,37,3.0
104256,2023-05-22,14:05:10,1,8,63,0.8
104257,2023-05-22,14:06:41,1,3,55,4.0
104258,2023-05-22,14:08:23,1,5,40,3.75
104259,2023-05-22,14:08:23,2,5,65,0.8
104260,2023-05-22,14:08:54,1,5,27,3.5
104261,2023-05-22,14:09:53,2,3,50,2.5
104262,2023-05-22,14:09:54,1,8,33,3.5
104263,2023-05-22,14:10:31,3,5,29,2.5
104264,2023-05-22,14:11:08,1,3,57,3.1
104265,2023-05-22,14:16:14,1,3,29,2.5
104266,2023-05-22,14:18:05,2,3,42,2.5
104267,2023-05-22,14:18:24,1,3,42,2.5
104268,2023-05-22,14:21:09,2,3,22,2.0
104269,2023-05-22,14:22:44,2,8,60,3.75
104270,2023-05-22,14:24:57,3,5,52,2.5
104271,2023-05-22,14:25:42,2,8,52,2.5
104272,2023-05-22,14:27:26,1,8,69,3.25
104273,2023-05-22,14:28:48,2,8,26,3.0
104274,2023-05-22,14:29:10,2,3,60,3.75
104275,2023-05-22,14:29:10,1,3,71,3.75
104276,2023-05-22,14:32:16,3,5,45,3.0
104277,2023-05-22,14:32:16,1,5,21,13.33
104278,2023-05-22,14:33:09,2,8,29,2.5
104279,2023-05-22,14:33:59,2,5,33,3.5
104280,2023-05-22,14:34:49,1,5,41,4.25
104281,2023-05-22,14:34:49,1,5,84,0.8
104282,2023-05-22,14:37:45,2,3,60,3.75
104283,2023-05-22,14:39:56,1,3,29,2.5
104284,2023-05-22,14:40:21,2,8,52,2.5
104285,2023-05-22,14:40:23,2,5,41,4.25
104286,2023-05-22,14:40:23,2,5,63,0.8
104287,2023-05-22,14:40:44,1,3,28,2.0
104288,2023-05-22,14:40:44,1,3,70,3.25
104289,2023-05-22,14:42:19,2,3,23,2.5
104290,2023-05-22,14:42:19,1,3,74,3.5
104291,2023-05-22,14:42:50,1,3,49,3.0
104292,2023-05-22,14:43:25,1,8,28,2.0
104293,2023-05-22,14:43:37,1,3,53,3.0
104294,2023-05-22,14:45:41,1,8,49,3.0
104295,2023-05-22,14:46:11,2,3,45,3.0
104296,2023-05-22,14:48:19,1,3,36,3.75
104297,2023-05-22,14:48:19,1,3,75,3.5
104298,2023-05-22,14:48:36,2,3,60,3.75
104299,2023-05-22,14:48:36,1,3,75,3.5
104300,2023-05-22,14:48:36,2,5,51,3.0
104301,2023-05-22,14:50:15,1,8,87,3.0
104302,2023-05-22,14:50:54,1,8,27,3.5
104303,2023-05-22,14:51:35,1,5,50,2.5
104304,2023-05-22,14:51:35,1,5,76,3.5
104305,2023-05-22,14:52:31,2,3,57,3.1
104306,2023-05-22,14:52:42,2,3,39,4.25
104307,2023-05-22,14:54:09,1,8,47,3.0
104308,2023-05-22,14:54:46,2,3,23,2.5
104309,2023-05-22,14:55:40,2,3,61,4.75
104310,2023-05-22,14:56:12,2,5,44,2.5
104311,2023-05-22,14:56:14,2,3,51,3.0
104312,2023-05-22,14:56:46,2,5,45,3.0
104313,2023-05-22,14:56:51,2,3,47,3.0
104314,2023-05-22,14:57:49,2,8,40,3.75
104315,2023-05-22,14:57:49,1,8,63,0.8
104316,2023-05-22,14:58:35,1,5,34,2.45
104317,2023-05-22,14:58:35,1,5,5,15.0
104318,2023-05-22,14:59:17,2,3,23,2.5
104319,2023-05-22,14:59:31,1,8,27,3.5
104320,2023-05-22,15:00:28,1,8,51,3.0
104321,2023-05-22,15:00:42,2,3,56,2.55
104322,2023-05-22,15:01:46,3,5,40,3.75
104323,2023-05-22,15:01:46,1,5,63,0.8
104324,2023-05-22,15:03:06,1,3,34,2.45
104325,2023-05-22,15:03:06,1,3,72,3.25
104326,2023-05-22,15:03:13,2,8,30,3.0
104327,2023-05-22,15:05:40,2,3,22,2.0
104328,2023-05-22,15:08:39,2,8,47,3.0
104329,2023-05-22,15:08:47,2,3,56,2.55
104330,2023-05-22,15:10:44,1,8,61,4.75
104331,2023-05-22,15:10:44,1,8,3,14.75
104332,2023-05-22,15:12:08,1,8,33,3.5
104333,2023-05-22,15:13:10,2,5,27,3.5
104334,2023-05-22,15:16:04,2,3,22,2.0
104335,2023-05-22,15:16:08,2,3,30,3.0
104336,2023-05-22,15:16:08,2,3,23,2.5
104337,2023-05-22,15:18:06,1,3,29,2.5
104338,2023-05-22,15:18:38,1,8,25,2.2
104339,2023-05-22,15:19:17,1,3,41,4.25
104340,2023-05-22,15:20:07,1,8,70,3.25
104341,2023-05-22,15:20:31,2,8,31,2.2
104342,2023-05-22,15:21:31,2,8,30,3.0
104343,2023-05-22,15:21:58,2,8,87,3.0
104344,2023-05-22,15:23:48,2,3,50,2.5
104345,2023-05-22,15:24:37,1,8,33,3.5
104346,2023-05-22,15:25:17,1,8,45,3.0
104347,2023-05-22,15:25:26,1,3,49,3.0
104348,2023-05-22,15:25:30,3,5,39,4.25
104349,2023-05-22,15:25:30,1,5,64,0.8
104350,2023-05-22,15:25:30,1,5,70,3.25
104351,2023-05-22,15:25:33,1,5,23,2.5
104352,2023-05-22,15:28:48,1,3,40,3.75
