inventory_date,store_id,product_id,opening_stock,received_stock,sold_quantity,closing_stock,stockout_flag
2023-05-28,5,33,31,45,15,61,False
2023-05-28,5,34,67,0,6,61,False
2023-05-28,5,35,107,20,8,119,False
2023-05-28,5,36,45,42,12,75,False
2023-05-28,5,37,117,19,15,121,False
2023-05-28,5,38,99,0,12,87,False
2023-05-28,5,39,48,0,4,44,False
2023-05-28,5,40,86,0,18,68,False
2023-05-28,5,41,42,0,11,31,False
2023-05-28,5,42,85,0,9,76,False
2023-05-28,5,43,78,0,5,73,False
2023-05-28,5,44,69,0,12,57,False
2023-05-28,5,45,44,0,5,39,False
2023-05-28,5,46,101,33,9,125,False
2023-05-28,5,47,71,19,12,78,False
2023-05-28,5,48,117,0,18,99,False
2023-05-28,5,49,98,0,11,87,False
2023-05-28,5,50,95,0,4,91,False
2023-05-28,5,51,81,0,10,71,False
2023-05-28,5,52,54,0,8,46,False
2023-05-28,5,53,64,0,8,56,False
2023-05-28,5,54,84,0,9,75,False
2023-05-28,5,55,75,0,5,70,False
2023-05-28,5,56,45,0,8,37,False
2023-05-28,5,57,78,15,7,86,False
2023-05-28,5,58,48,20,8,60,False
2023-05-28,5,59,88,0,8,80,False
2023-05-28,5,60,86,0,10,76,False
2023-05-28,5,61,101,31,13,119,False
2023-05-28,5,63,92,0,0,92,False
2023-05-28,5,64,77,0,0,77,False
2023-05-28,5,65,107,0,0,107,False
2023-05-28,5,69,65,0,5,60,False
2023-05-28,5,70,74,0,5,69,False
2023-05-28,5,71,96,0,3,93,False
2023-05-28,5,72,56,0,6,50,False
2023-05-28,5,73,40,0,1,39,False
2023-05-28,5,74,69,0,7,62,False
2023-05-28,5,75,93,0,5,88,False
2023-05-28,5,76,58,0,6,52,False
2023-05-28,5,77,71,0,5,66,False
2023-05-28,5,78,40,58,4,94,False
2023-05-28,5,79,88,0,7,81,False
2023-05-28,5,81,84,0,0,84,False
2023-05-28,5,82,75,41,0,116,False
2023-05-28,5,83,45,0,0,45,False
2023-05-28,5,84,66,0,0,66,False
2023-05-28,5,87,73,0,17,56,False
2023-05-28,8,1,40,35,0,75,False
2023-05-28,8,2,99,0,0,99,False
2023-05-28,8,3,73,0,0,73,False
2023-05-28,8,4,70,0,0,70,False
2023-05-28,8,5,65,0,0,65,False
2023-05-28,8,6,115,0,0,115,False
2023-05-28,8,7,44,0,0,44,False
2023-05-28,8,8,87,0,0,87,False
2023-05-28,8,9,53,0,0,53,False
2023-05-28,8,10,31,0,0,31,False
2023-05-28,8,11,76,0,0,76,False
2023-05-28,8,12,107,53,0,160,False
2023-05-28,8,13,83,0,0,83,False
2023-05-28,8,14,91,0,0,91,False
2023-05-28,8,15,96,0,0,96,False
2023-05-28,8,16,99,0,0,99,False
2023-05-28,8,17,89,0,0,89,False
2023-05-28,8,18,38,0,0,38,False
2023-05-28,8,19,107,0,0,107,False
2023-05-28,8,20,72,0,0,72,False
2023-05-28,8,21,86,0,0,86,False
2023-05-28,8,22,76,0,5,71,False
2023-05-28,8,23,55,0,8,47,False
2023-05-28,8,24,106,0,7,99,False
2023-05-28,8,25,98,0,8,90,False
2023-05-28,8,26,90,0,13,77,False
2023-05-28,8,27,76,0,15,61,False
2023-05-28,8,28,91,0,6,85,False
2023-05-28,8,29,89,0,6,83,False
2023-05-28,8,30,79,0,5,74,False
2023-05-28,8,31,58,0,4,54,False
2023-05-28,8,32,46,0,12,34,False
2023-05-28,8,33,34,36,15,55,False
2023-05-28,8,34,81,0,8,73,False
2023-05-28,8,35,97,0,10,87,False
2023-05-28,8,36,34,0,9,25,False
2023-05-28,8,37,93,0,5,88,False
2023-05-28,8,38,88,0,13,75,False
2023-05-28,8,39,55,0,7,48,False
2023-05-28,8,40,79,0,12,67,False
2023-05-28,8,41,48,0,6,42,False
2023-05-28,8,42,86,0,17,69,False
2023-05-28,8,43,84,0,5,79,False
2023-05-28,8,44,74,0,8,66,False
2023-05-28,8,45,49,0,9,40,False
2023-05-28,8,46,104,14,13,105,False
2023-05-28,8,47,59,0,7,52,False
2023-05-28,8,48,120,0,7,113,False
2023-05-28,8,49,94,0,5,89,False
2023-05-28,8,50,96,37,9,124,False
2023-05-28,8,51,100,0,1,99,False
2023-05-28,8,52,41,0,10,31,False
2023-05-28,8,53,61,0,11,50,False
2023-05-28,8,54,68,0,5,63,False
2023-05-28,8,55,80,14,10,84,False
2023-05-28,8,56,28,0,11,17,False
2023-05-28,8,57,77,0,4,73,False
2023-05-28,8,58,57,0,14,43,False
2023-05-28,8,59,84,0,7,77,False
2023-05-28,8,60,77,0,4,73,False
2023-05-28,8,61,117,0,8,109,False
2023-05-28,8,63,105,0,0,105,False
2023-05-28,8,64,61,0,0,61,False
2023-05-28,8,65,98,0,0,98,False
2023-05-28,8,69,68,0,3,65,False
2023-05-28,8,70,54,31,6,79,False
2023-05-28,8,71,109,0,2,107,False
2023-05-28,8,72,53,0,4,49,False
2023-05-28,8,73,50,0,3,47,False
2023-05-28,8,74,77,0,3,74,False
2023-05-28,8,75,102,0,4,98,False
2023-05-28,8,76,50,0,5,45,False
2023-05-28,8,77,63,0,3,60,False
2023-05-28,8,78,58,0,8,50,False
2023-05-28,8,79,81,28,5,104,False
2023-05-28,8,81,68,0,0,68,False
2023-05-28,8,82,73,0,0,73,False
2023-05-28,8,83,39,53,0,92,False
2023-05-28,8,84,68,0,0,68,False
2023-05-28,8,87,95,0,19,76,False
2023-05-29,3,1,38,0,0,38,False
2023-05-29,3,2,98,0,0,98,False
2023-05-29,3,3,89,14,0,103,False
2023-05-29,3,4,79,27,0,106,False
2023-05-29,3,5,72,0,0,72,False
2023-05-29,3,6,100,0,0,100,False
2023-05-29,3,7,42,0,0,42,False
2023-05-29,3,8,97,0,0,97,False
2023-05-29,3,9,47,0,0,47,False
2023-05-29,3,10,32,38,0,70,False
2023-05-29,3,11,76,0,0,76,False
2023-05-29,3,12,127,0,0,127,False
2023-05-29,3,13,81,0,0,81,False
2023-05-29,3,14,85,0,0,85,False
2023-05-29,3,15,106,0,0,106,False
2023-05-29,3,16,106,0,0,106,False
2023-05-29,3,17,64,0,0,64,False
2023-05-29,3,18,36,0,0,36,False
2023-05-29,3,19,107,0,0,107,False
2023-05-29,3,20,79,0,0,79,False
2023-05-29,3,21,82,0,0,82,False
2023-05-29,3,22,74,0,13,61,False
2023-05-29,3,23,49,0,11,38,False
2023-05-29,3,24,120,0,13,107,False
2023-05-29,3,25,99,47,8,138,False
2023-05-29,3,26,85,0,12,73,False
2023-05-29,3,27,71,0,9,62,False
2023-05-29,3,28,97,0,8,89,False
2023-05-29,3,29,81,0,6,75,False
2023-05-29,3,30,80,0,6,74,False
2023-05-29,3,31,84,0,12,72,False
2023-05-29,3,32,55,0,11,44,False
2023-05-29,3,33,27,55,11,71,False
2023-05-29,3,34,82,0,10,72,False
2023-05-29,3,35,98,0,15,83,False
2023-05-29,3,36,32,17,12,37,False
2023-05-29,3,37,114,0,10,104,False
2023-05-29,3,38,99,0,18,81,False
2023-05-29,3,39,65,21,5,81,False
2023-05-29,3,40,81,0,12,69,False
2023-05-29,3,41,51,0,13,38,False
2023-05-29,3,42,99,0,19,80,False
2023-05-29,3,43,102,0,10,92,False
2023-05-29,3,44,53,0,12,41,False
2023-05-29,3,45,41,0,12,29,False
2023-05-29,3,46,109,0,5,104,False
2023-05-29,3,47,68,0,9,59,False
2023-05-29,3,48,116,43,12,147,False
2023-05-29,3,49,78,0,5,73,False
2023-05-29,3,50,98,0,17,81,False
2023-05-29,3,51,91,0,13,78,False
2023-05-29,3,52,61,0,8,53,False
2023-05-29,3,53,55,26,14,67,False
2023-05-29,3,54,63,0,10,53,False
2023-05-29,3,55,61,0,6,55,False
2023-05-29,3,56,36,0,13,23,False
2023-05-29,3,57,63,0,17,46,False
2023-05-29,3,58,47,0,12,35,False
2023-05-29,3,59,85,0,17,68,False
2023-05-29,3,60,86,0,13,73,False
2023-05-29,3,61,111,0,27,84,False
2023-05-29,3,63,99,37,0,136,False
2023-05-29,3,64,50,26,0,76,False
2023-05-29,3,65,101,0,0,101,False
2023-05-29,3,69,61,59,5,115,False
2023-05-29,3,70,61,0,5,56,False
2023-05-29,3,71,118,54,3,169,False
2023-05-29,3,72,53,0,7,46,False
2023-05-29,3,73,28,0,4,24,False
2023-05-29,3,74,75,20,5,90,False
2023-05-29,3,75,112,26,2,136,False
2023-05-29,3,76,59,0,3,56,False
2023-05-29,3,77,73,0,6,67,False
2023-05-29,3,78,30,0,5,25,False
2023-05-29,3,79,91,0,5,86,False
2023-05-29,3,81,71,37,0,108,False
2023-05-29,3,82,59,12,0,71,False
2023-05-29,3,83,52,0,0,52,False
2023-05-29,3,84,81,0,0,81,False
2023-05-29,3,87,94,0,0,94,False
2023-05-29,5,1,32,52,0,84,False
2023-05-29,5,2,83,0,0,83,False
2023-05-29,5,3,73,0,0,73,False
2023-05-29,5,4,67,19,0,86,False
2023-05-29,5,5,69,45,0,114,False
2023-05-29,5,6,111,12,0,123,False
2023-05-29,5,7,39,0,0,39,False
2023-05-29,5,8,90,53,0,143,False
2023-05-29,5,9,65,0,0,65,False
2023-05-29,5,10,49,0,0,49,False
2023-05-29,5,11,82,0,0,82,False
2023-05-29,5,12,108,0,0,108,False
2023-05-29,5,13,82,0,0,82,False
2023-05-29,5,14,107,0,0,107,False
2023-05-29,5,15,93,0,0,93,False
2023-05-29,5,16,84,0,0,84,False
2023-05-29,5,17,75,37,0,112,False
2023-05-29,5,18,32,0,0,32,False
2023-05-29,5,19,116,0,0,116,False
2023-05-29,5,20,71,56,0,127,False
2023-05-29,5,21,83,45,0,128,False
2023-05-29,5,22,63,0,7,56,False
2023-05-29,5,23,34,0,8,26,False
2023-05-29,5,24,113,46,6,153,False
2023-05-29,5,25,101,55,13,143,False
2023-05-29,5,26,77,0,11,66,False
2023-05-29,5,27,73,0,10,63,False
2023-05-29,5,28,91,0,7,84,False
2023-05-29,5,29,83,0,5,78,False
2023-05-29,5,30,77,0,4,73,False
2023-05-29,5,31,60,0,8,52,False
2023-05-29,5,32,46,0,4,42,False
2023-05-29,5,33,31,0,8,23,False
2023-05-29,5,34,85,0,15,70,False
2023-05-29,5,35,98,0,7,91,False
2023-05-29,5,36,44,18,6,56,False
2023-05-29,5,37,100,0,4,96,False
2023-05-29,5,38,88,0,6,82,False
2023-05-29,5,39,68,0,6,62,False
2023-05-29,5,40,91,0,3,88,False
2023-05-29,5,41,40,0,6,34,False
2023-05-29,5,42,106,48,12,142,False
2023-05-29,5,43,97,0,9,88,False
2023-05-29,5,44,72,0,11,61,False
2023-05-29,5,45,30,0,8,22,False
2023-05-29,5,46,97,0,6,91,False
2023-05-29,5,47,56,0,1,55,False
2023-05-29,5,48,107,0,8,99,False
2023-05-29,5,49,97,0,5,92,False
2023-05-29,5,50,109,0,9,100,False
2023-05-29,5,51,108,0,4,104,False
2023-05-29,5,52,52,0,13,39,False
2023-05-29,5,53,67,0,10,57,False
2023-05-29,5,54,65,11,5,71,False
2023-05-29,5,55,59,0,8,51,False
2023-05-29,5,56,28,0,5,23,False
2023-05-29,5,57,64,0,11,53,False
2023-05-29,5,58,52,0,9,43,False
2023-05-29,5,59,94,0,4,90,False
2023-05-29,5,60,97,34,6,125,False
2023-05-29,5,61,97,0,8,89,False
2023-05-29,5,63,106,40,0,146,False
2023-05-29,5,64,70,0,0,70,False
2023-05-29,5,65,124,0,0,124,False
2023-05-29,5,69,71,0,3,68,False
2023-05-29,5,70,56,0,2,54,False
2023-05-29,5,71,110,20,5,125,False
2023-05-29,5,72,67,11,12,66,False
2023-05-29,5,73,31,10,6,35,False
2023-05-29,5,74,60,0,7,53,False
2023-05-29,5,75,102,0,10,92,False
2023-05-29,5,76,37,56,6,87,False
2023-05-29,5,77,60,39,8,91,False
2023-05-29,5,78,32,0,10,22,False
2023-05-29,5,79,92,0,8,84,False
2023-05-29,5,81,85,0,0,85,False
2023-05-29,5,82,60,0,0,60,False
2023-05-29,5,83,42,0,0,42,False
2023-05-29,5,84,80,55,0,135,False
2023-05-29,5,87,87,0,18,69,False
2023-05-29,8,1,44,0,0,44,False
2023-05-29,8,2,93,0,0,93,False
2023-05-29,8,3,87,0,0,87,False
2023-05-29,8,4,64,10,0,74,False
2023-05-29,8,5,81,0,0,81,False
2023-05-29,8,6,104,42,0,146,False
2023-05-29,8,7,35,0,0,35,False
2023-05-29,8,8,75,48,0,123,False
2023-05-29,8,9,56,0,0,56,False
2023-05-29,8,10,38,0,0,38,False
2023-05-29,8,11,69,0,0,69,False
2023-05-29,8,12,112,0,0,112,False
2023-05-29,8,13,92,0,0,92,False
2023-05-29,8,14,104,0,0,104,False
2023-05-29,8,15,93,0,0,93,False
2023-05-29,8,16,103,0,0,103,False
2023-05-29,8,17,80,0,0,80,False
2023-05-29,8,18,55,0,0,55,False
2023-05-29,8,19,87,0,0,87,False
2023-05-29,8,20,67,0,0,67,False
2023-05-29,8,21,81,39,0,120,False
2023-05-29,8,22,53,0,8,45,False
2023-05-29,8,23,47,0,7,40,False
2023-05-29,8,24,106,0,6,100,False
2023-05-29,8,25,106,0,5,101,False
2023-05-29,8,26,99,0,7,92,False
2023-05-29,8,27,55,0,11,44,False
2023-05-29,8,28,91,0,4,87,False
2023-05-29,8,29,86,58,9,135,False
2023-05-29,8,30,60,18,6,72,False
2023-05-29,8,31,70,0,14,56,False
2023-05-29,8,32,66,0,6,60,False
2023-05-29,8,33,56,0,2,54,False
2023-05-29,8,34,92,0,10,82,False
2023-05-29,8,35,95,0,4,91,False
2023-05-29,8,36,29,22,5,46,False
2023-05-29,8,37,93,0,14,79,False
2023-05-29,8,38,109,36,12,133,False
2023-05-29,8,39,47,0,10,37,False
2023-05-29,8,40,82,0,8,74,False
2023-05-29,8,41,57,0,13,44,False
2023-05-29,8,42,94,0,13,81,False
2023-05-29,8,43,104,0,7,97,False
2023-05-29,8,44,62,0,4,58,False
2023-05-29,8,45,36,0,4,32,False
2023-05-29,8,46,126,0,8,118,False
2023-05-29,8,47,71,40,14,97,False
2023-05-29,8,48,96,0,9,87,False
2023-05-29,8,49,93,46,5,134,False
2023-05-29,8,50,105,0,10,95,False
2023-05-29,8,51,105,0,5,100,False
2023-05-29,8,52,35,0,5,30,False
2023-05-29,8,53,52,0,14,38,False
2023-05-29,8,54,75,0,8,67,False
2023-05-29,8,55,81,0,8,73,False
2023-05-29,8,56,42,15,7,50,False
2023-05-29,8,57,74,0,7,67,False
2023-05-29,8,58,54,52,0,106,False
2023-05-29,8,59,96,0,6,90,False
2023-05-29,8,60,101,0,9,92,False
2023-05-29,8,61,104,14,8,110,False
2023-05-29,8,63,101,0,0,101,False
2023-05-29,8,64,53,0,0,53,False
2023-05-29,8,65,118,0,0,118,False
2023-05-29,8,69,73,0,5,68,False
2023-05-29,8,70,53,0,1,52,False
2023-05-29,8,71,93,0,3,90,False
2023-05-29,8,72,78,22,4,96,False
2023-05-29,8,73,28,0,4,24,False
2023-05-29,8,74,71,0,6,65,False
2023-05-29,8,75,83,0,3,80,False
2023-05-29,8,76,47,56,2,101,False
2023-05-29,8,77,81,20,3,98,False
2023-05-29,8,78,45,0,6,39,False
2023-05-29,8,79,81,0,2,79,False
2023-05-29,8,81,69,59,0,128,False
2023-05-29,8,82,48,0,0,48,False
2023-05-29,8,83,55,27,0,82,False
2023-05-29,8,84,65,29,0,94,False
2023-05-29,8,87,83,0,12,71,False
2023-05-30,3,1,28,0,0,28,False
2023-05-30,3,2,88,0,0,88,False
2023-05-30,3,3,74,0,1,73,False
2023-05-30,3,4,82,14,0,96,False
2023-05-30,3,5,77,0,0,77,False
2023-05-30,3,6,115,0,0,115,False
2023-05-30,3,7,46,19,0,65,False
2023-05-30,3,8,89,0,0,89,False
2023-05-30,3,9,41,0,0,41,False
2023-05-30,3,10,55,0,0,55,False
2023-05-30,3,11,89,0,0,89,False
2023-05-30,3,12,110,0,0,110,False
2023-05-30,3,13,84,0,0,84,False
2023-05-30,3,14,91,0,0,91,False
2023-05-30,3,15,88,0,0,88,False
2023-05-30,3,16,109,43,0,152,False
2023-05-30,3,17,63,56,1,118,False
2023-05-30,3,18,48,0,0,48,False
2023-05-30,3,19,110,0,0,110,False
2023-05-30,3,20,78,0,1,77,False
2023-05-30,3,21,65,0,0,65,False
2023-05-30,3,22,61,35,17,79,False
2023-05-30,3,23,44,0,10,34,False
2023-05-30,3,24,106,49,9,146,False
2023-05-30,3,25,84,0,12,72,False
2023-05-30,3,26,73,0,10,63,False
2023-05-30,3,27,52,19,10,61,False
2023-05-30,3,28,114,0,13,101,False
2023-05-30,3,29,75,0,18,57,False
2023-05-30,3,30,61,0,12,49,False
2023-05-30,3,31,79,0,15,64,False
2023-05-30,3,32,52,0,12,40,False
2023-05-30,3,33,37,0,6,31,False
2023-05-30,3,34,67,0,11,56,False
2023-05-30,3,35,102,0,9,93,False
2023-05-30,3,36,44,0,8,36,False
2023-05-30,3,37,106,0,5,101,False
2023-05-30,3,38,97,0,13,84,False
2023-05-30,3,39,60,0,17,43,False
2023-05-30,3,40,93,0,11,82,False
2023-05-30,3,41,60,18,5,73,False
2023-05-30,3,42,95,0,15,80,False
2023-05-30,3,43,82,0,12,70,False
2023-05-30,3,44,51,27,10,68,False
2023-05-30,3,45,29,0,14,15,False
2023-05-30,3,46,97,11,11,97,False
2023-05-30,3,47,71,0,15,56,False
2023-05-30,3,48,97,0,5,92,False
2023-05-30,3,49,80,0,14,66,False
2023-05-30,3,50,103,0,16,87,False
2023-05-30,3,51,89,0,9,80,False
2023-05-30,3,52,59,0,11,48,False
2023-05-30,3,53,53,0,9,44,False
2023-05-30,3,54,67,0,19,48,False
2023-05-30,3,55,60,0,13,47,False
2023-05-30,3,56,39,31,11,59,False
2023-05-30,3,57,66,0,7,59,False
2023-05-30,3,58,39,38,14,63,False
2023-05-30,3,59,101,0,8,93,False
2023-05-30,3,60,100,19,7,112,False
2023-05-30,3,61,109,47,14,142,False
2023-05-30,3,63,107,44,4,147,False
2023-05-30,3,64,71,43,7,107,False
2023-05-30,3,65,119,37,3,153,False
2023-05-30,3,69,81,0,6,75,False
2023-05-30,3,70,48,16,3,61,False
2023-05-30,3,71,98,0,13,85,False
2023-05-30,3,72,62,37,6,93,False
2023-05-30,3,73,44,0,5,39,False
2023-05-30,3,74,86,0,8,78,False
2023-05-30,3,75,85,0,5,80,False
2023-05-30,3,76,41,0,4,37,False
2023-05-30,3,77,65,0,4,61,False
2023-05-30,3,78,50,0,2,48,False
2023-05-30,3,79,102,0,4,98,False
2023-05-30,3,81,86,0,1,85,False
2023-05-30,3,82,68,0,1,67,False
2023-05-30,3,83,61,0,0,61,False
2023-05-30,3,84,77,0,3,74,False
2023-05-30,3,87,91,0,0,91,False
2023-05-30,5,1,32,0,1,31,False
2023-05-30,5,2,96,0,0,96,False
2023-05-30,5,3,80,34,1,113,False
2023-05-30,5,4,82,28,0,110,False
2023-05-30,5,5,65,0,0,65,False
2023-05-30,5,6,99,28,2,125,False
2023-05-30,5,7,38,0,0,38,False
2023-05-30,5,8,102,0,2,100,False
2023-05-30,5,9,63,0,0,63,False
2023-05-30,5,10,39,0,1,38,False
2023-05-30,5,11,91,14,1,104,False
2023-05-30,5,12,120,50,0,170,False
2023-05-30,5,13,103,0,2,101,False
2023-05-30,5,14,107,0,0,107,False
2023-05-30,5,15,86,0,1,85,False
2023-05-30,5,16,98,49,1,146,False
2023-05-30,5,17,69,0,0,69,False
2023-05-30,5,18,39,0,0,39,False
2023-05-30,5,19,100,51,1,150,False
2023-05-30,5,20,57,0,0,57,False
2023-05-30,5,21,66,0,0,66,False
2023-05-30,5,22,73,37,4,106,False
2023-05-30,5,23,38,0,8,30,False
2023-05-30,5,24,112,0,6,106,False
2023-05-30,5,25,104,0,10,94,False
2023-05-30,5,26,78,0,9,69,False
2023-05-30,5,27,65,13,12,66,False
2023-05-30,5,28,111,0,4,107,False
2023-05-30,5,29,88,0,8,80,False
2023-05-30,5,30,82,0,6,76,False
2023-05-30,5,31,74,0,15,59,False
2023-05-30,5,32,64,57,14,107,False
2023-05-30,5,33,38,0,8,30,False
2023-05-30,5,34,82,0,8,74,False
2023-05-30,5,35,111,0,6,105,False
2023-05-30,5,36,54,0,19,35,False
2023-05-30,5,37,99,45,6,138,False
2023-05-30,5,38,112,0,9,103,False
2023-05-30,5,39,57,0,15,42,False
2023-05-30,5,40,73,27,17,83,False
2023-05-30,5,41,52,0,10,42,False
2023-05-30,5,42,109,0,16,93,False
2023-05-30,5,43,89,0,9,80,False
2023-05-30,5,44,64,0,10,54,False
2023-05-30,5,45,52,0,7,45,False
2023-05-30,5,46,124,35,7,152,False
2023-05-30,5,47,67,0,11,56,False
2023-05-30,5,48,113,0,10,103,False
2023-05-30,5,49,92,0,12,80,False
2023-05-30,5,50,101,18,11,108,False
2023-05-30,5,51,101,0,4,97,False
2023-05-30,5,52,44,0,8,36,False
2023-05-30,5,53,58,0,10,48,False
2023-05-30,5,54,57,0,3,54,False
2023-05-30,5,55,84,0,5,79,False
2023-05-30,5,56,31,0,14,17,False
2023-05-30,5,57,83,0,17,66,False
2023-05-30,5,58,52,0,20,32,False
2023-05-30,5,59,100,0,11,89,False
2023-05-30,5,60,99,53,10,142,False
2023-05-30,5,61,119,0,2,117,False
2023-05-30,5,63,79,0,16,63,False
2023-05-30,5,64,74,0,5,69,False
2023-05-30,5,65,103,0,12,91,False
2023-05-30,5,69,71,0,5,66,False
2023-05-30,5,70,66,0,3,63,False
2023-05-30,5,71,93,0,8,85,False
2023-05-30,5,72,57,0,7,50,False
2023-05-30,5,73,53,0,8,45,False
2023-05-30,5,74,61,0,3,58,False
2023-05-30,5,75,89,26,2,113,False
2023-05-30,5,76,37,0,4,33,False
2023-05-30,5,77,62,0,2,60,False
2023-05-30,5,78,49,0,0,49,False
2023-05-30,5,79,99,51,6,144,False
2023-05-30,5,81,75,0,1,74,False
2023-05-30,5,82,54,0,3,51,False
2023-05-30,5,83,63,0,1,62,False
2023-05-30,5,84,76,0,4,72,False
2023-05-30,5,87,82,0,6,76,False
2023-05-30,8,1,42,0,1,41,False
2023-05-30,8,2,85,45,1,129,False
2023-05-30,8,3,82,0,0,82,False
2023-05-30,8,4,78,0,0,78,False
2023-05-30,8,5,72,0,0,72,False
2023-05-30,8,6,117,18,1,134,False
2023-05-30,8,7,49,0,2,47,False
2023-05-30,8,8,85,18,1,102,False
2023-05-30,8,9,59,0,0,59,False
2023-05-30,8,10,52,0,1,51,False
2023-05-30,8,11,80,0,0,80,False
2023-05-30,8,12,120,0,1,119,False
2023-05-30,8,13,93,35,0,128,False
2023-05-30,8,14,107,0,0,107,False
2023-05-30,8,15,84,0,0,84,False
2023-05-30,8,16,94,0,1,93,False
2023-05-30,8,17,68,0,0,68,False
2023-05-30,8,18,33,0,0,33,False
2023-05-30,8,19,105,0,0,105,False
2023-05-30,8,20,59,0,1,58,False
2023-05-30,8,21,66,16,0,82,False
2023-05-30,8,22,71,0,9,62,False
2023-05-30,8,23,41,33,8,66,False
2023-05-30,8,24,119,17,7,129,False
2023-05-30,8,25,83,0,6,77,False
2023-05-30,8,26,84,0,4,80,False
2023-05-30,8,27,54,0,12,42,False
2023-05-30,8,28,86,0,4,82,False
2023-05-30,8,29,86,53,9,130,False
2023-05-30,8,30,57,0,8,49,False
2023-05-30,8,31,82,0,8,74,False
2023-05-30,8,32,55,0,5,50,False
2023-05-30,8,33,41,0,15,26,False
2023-05-30,8,34,91,0,12,79,False
2023-05-30,8,35,102,0,3,99,False
2023-05-30,8,36,36,0,2,34,False
2023-05-30,8,37,100,0,3,97,False
2023-05-30,8,38,105,0,6,99,False
2023-05-30,8,39,67,0,16,51,False
2023-05-30,8,40,86,0,17,69,False
2023-05-30,8,41,41,0,13,28,False
2023-05-30,8,42,106,0,7,99,False
2023-05-30,8,43,93,57,11,139,False
2023-05-30,8,44,72,0,11,61,False
2023-05-30,8,45,37,0,16,21,False
2023-05-30,8,46,102,0,4,98,False
2023-05-30,8,47,83,0,5,78,False
2023-05-30,8,48,111,23,9,125,False
2023-05-30,8,49,83,0,7,76,False
2023-05-30,8,50,107,0,9,98,False
2023-05-30,8,51,80,0,10,70,False
2023-05-30,8,52,62,28,6,84,False
2023-05-30,8,53,66,0,10,56,False
2023-05-30,8,54,74,0,2,72,False
2023-05-30,8,55,59,0,4,55,False
2023-05-30,8,56,28,52,4,76,False
2023-05-30,8,57,84,0,5,79,False
2023-05-30,8,58,48,53,10,91,False
2023-05-30,8,59,82,12,4,90,False
2023-05-30,8,60,93,0,7,86,False
2023-05-30,8,61,115,0,11,104,False
2023-05-30,8,63,87,23,9,101,False
2023-05-30,8,64,69,0,8,61,False
2023-05-30,8,65,126,0,11,115,False
2023-05-30,8,69,66,0,2,64,False
2023-05-30,8,70,52,0,4,48,False
2023-05-30,8,71,120,43,4,159,False
2023-05-30,8,72,76,19,8,87,False
2023-05-30,8,73,39,0,4,35,False
2023-05-30,8,74,69,0,10,59,False
2023-05-30,8,75,108,25,5,128,False
2023-05-30,8,76,35,0,0,35,False
2023-05-30,8,77,66,0,3,63,False
2023-05-30,8,78,46,0,5,41,False
2023-05-30,8,79,93,0,6,87,False
2023-05-30,8,81,76,0,0,76,False
2023-05-30,8,82,57,0,0,57,False
2023-05-30,8,83,64,29,1,92,False
2023-05-30,8,84,84,33,5,112,False
2023-05-30,8,87,89,0,12,77,False
2023-05-31,3,1,55,0,0,55,False
2023-05-31,3,2,83,0,1,82,False
2023-05-31,3,3,93,0,0,93,False
2023-05-31,3,4,82,0,0,82,False
2023-05-31,3,5,73,40,2,111,False
2023-05-31,3,6,104,0,2,102,False
2023-05-31,3,7,36,0,1,35,False
2023-05-31,3,8,83,0,0,83,False
2023-05-31,3,9,52,0,0,52,False
2023-05-31,3,10,53,0,1,52,False
2023-05-31,3,11,75,0,0,75,False
2023-05-31,3,12,101,0,1,100,False
2023-05-31,3,13,92,0,0,92,False
2023-05-31,3,14,82,15,0,97,False
2023-05-31,3,15,105,0,0,105,False
2023-05-31,3,16,98,0,0,98,False
2023-05-31,3,17,67,0,0,67,False
2023-05-31,3,18,48,0,1,47,False
2023-05-31,3,19,103,36,0,139,False
2023-05-31,3,20,71,52,0,123,False
2023-05-31,3,21,77,0,2,75,False
2023-05-31,3,22,76,0,12,64,False
2023-05-31,3,23,59,0,12,47,False
2023-05-31,3,24,101,0,17,84,False
2023-05-31,3,25,89,0,5,84,False
2023-05-31,3,26,100,0,4,96,False
2023-05-31,3,27,71,0,9,62,False
2023-05-31,3,28,85,0,26,59,False
2023-05-31,3,29,78,0,17,61,False
2023-05-31,3,30,58,33,15,76,False
2023-05-31,3,31,56,28,11,73,False
2023-05-31,3,32,43,0,2,41,False
2023-05-31,3,33,34,0,2,32,False
2023-05-31,3,34,66,0,14,52,False
2023-05-31,3,35,116,0,21,95,False
2023-05-31,3,36,38,0,13,25,False
2023-05-31,3,37,104,53,19,138,False
2023-05-31,3,38,111,0,8,103,False
2023-05-31,3,39,67,0,10,57,False
2023-05-31,3,40,94,0,7,87,False
2023-05-31,3,41,38,0,5,33,False
2023-05-31,3,42,102,59,5,156,False
2023-05-31,3,43,105,0,6,99,False
2023-05-31,3,44,48,26,14,60,False
2023-05-31,3,45,51,0,9,42,False
2023-05-31,3,46,122,0,13,109,False
2023-05-31,3,47,80,0,11,69,False
2023-05-31,3,48,102,0,10,92,False
2023-05-31,3,49,79,0,9,70,False
2023-05-31,3,50,103,0,10,93,False
2023-05-31,3,51,98,0,11,87,False
2023-05-31,3,52,56,0,20,36,False
2023-05-31,3,53,56,0,8,48,False
2023-05-31,3,54,62,0,12,50,False
2023-05-31,3,55,86,0,11,75,False
2023-05-31,3,56,38,13,10,41,False
